G1	第一個字母
H6965	起身
H6966	立起
H6967	高度
H6968	挻直身軀
H6969	吟唱
H6970	哥亞
H6971	猿猴
H6972	度過夏天
H6973	感到厭惡
H6974	醒起
H6975	荊棘
H6976	哥斯
H6977	頭髮的一綹
H6978	力量
H6979	鑿
H6980	線
H6981	可利
H6982	椽子
H6983	放餌或誘惑物
H6984	古沙雅
H6985	微小
H6986	破壞
H6987	毀滅
H6988	獻祭焚燒犧牲所生的煙
H6989	基土拉
H6990	打斷
H6991	殘殺
H6992	殘殺
H6993	屠殺
H6994	變小
H6995	小
H6996	年幼的
H6997	哈加坦
H6998	拔去或拔除
H6999	獻祭
H7000	關起來
H7001	繩結
H7002	香
H7003	基倫
H7004	煙霧
H7005	加他
H7006	嘔吐
H7007	夏天
H7008	濃煙
H7009	敵手
H7010	法令
H7011	持久的
H7012	站起來
H7013	槍
H7014	該隱
H7015	輓歌
H7016	基拿
H7017	基尼人
H7018	該南
H7019	夏天
H7020	尾端處
H7021	一種植物
H7022	羞辱
H7023	牆
H7024	基珥
H7025	吉珥‧哈列設
H7026	基綠
H7027	基士
H7028	基順
H7029	基示
H7030	一種樂器
H7031	迅速的
H7032	聲音
H7033	烤
H7034	輕視
H7035	集合
H7036	羞辱
H7037	大鍋
H7038	發育不良
H7039	烤乾的穀物
H7040	加萊
H7041	基拉雅
H7042	基利他
H7043	少量
H7044	磨得亮亮的
H7045	咒詛
H7046	藐視
H7047	嘲笑
H7048	譏笑
H7049	投擲
H7050	彈弓
H7051	操縱甩石機的人
H7052	不屑一顧的
H7053	叉子
H7054	禾稼
H7055	基母利
H7056	加們
H7057	薊或蕁麻
H7058	麵粉
H7059	抓住
H7060	腐爛
H7061	用手包住
H7062	握住的手
H7063	薊或是蕁麻科植物
H7064	巢
H7065	嫉妒
H7066	獲得
H7067	忌邪的
H7068	狂熱
H7069	取得
H7070	蘆葦
H7071	加拿
H7072	忌邪的
H7073	基納斯
H7074	基尼洗族
H7075	得到
H7076	肉桂
H7077	做一個巢
H7078	陷阱
H7079	基納
H7080	施行占卜
H7081	占卜
H7082	剝去
H7083	罐
H7084	基伊拉
H7085	切痕
H7086	碟子
H7087	變濃
H7088	收集
H7089	戰慄
H7090	箭豬
H7091	箭蛇
H7092	拉在一起
H7093	結局
H7094	砍斷
H7095	切開
H7096	砍斷
H7097	末端
H7098	盡頭
H7099	盡頭
H7100	黑小茴香
H7101	官長
H7102	桂皮
H7103	基洗亞
H7104	伊麥‧基悉
H7105	莊稼
H7106	擦
H7107	怒氣沖沖
H7108	生氣發怒
H7109	怒氣
H7110	暴怒
H7111	折斷或扯裂
H7112	切開
H7113	割開切斷
H7114	縮短
H7115	短
H7116	短的
H7117	末端
H7118	至終
H7119	冷靜
H7120	寒冷
H7121	召喚
H7122	遭遇
H7123	呼叫
H7124	山鶉
H7125	遭遇
H7126	靠近
H7127	接近
H7128	戰事
H7129	戰爭
H7130	當中
H7131	接近的
H7132	靠近
H7133	奉獻
H7134	斧頭
H7135	冷的
H7136	遇見
H7137	意外
H7138	接近的
H7139	剃光頭髮
H7140	霜
H7141	可拉
H7142	禿頭
H7143	加利亞
H7144	光禿
H7145	可拉人
H7146	頭禿
H7147	反對
H7148	被召集的
H7149	城市
H7150	宣告
H7151	城市
H7152	加略
H7153	基列‧亞巴
H7154	基列巴力
H7155	基列胡瑣
H7156	基列亭
H7157	基列耶琳
H7158	基列西弗
H7159	用某物鋪開或放於其上
H7160	閃耀發光
H7161	角
H7162	號角
H7163	基連哈樸
H7164	彎腰
H7165	鉤
H7166	腳踝
H7167	撕
H7168	破布
H7169	擠
H7170	塊
H7171	叮咬
H7172	地板
H7173	甲加
H7174	加各
H7175	板子
H7176	城市
H7177	加珥
H7178	加珥坦
H7179	碎秸
H7180	黃瓜
H7181	聽見
H7182	注意
H7183	留意的
H7184	一種壺
H7185	使困難
H7186	艱難
H7187	事實
H7188	使堅硬
H7189	鞠躬和合本譯為
H7190	倔強
H7191	基善
H7192	一測量的單位
H7193	
H7194	捆
H7195	策謀
H7196	環帶
H7197	收集收割後餘留的作物
H7198	弓
H7199	射手
H7200	看見
H7201	獵食性鳥類
H7202	看見的
H7203	觀看者
H7204	哈羅以
H7205	流便
H7206	流便人
H7207	看見
H7208	流瑪
H7209	鏡子
H7210	外表
H7211	利亞雅
H7212	看見
H7213	升高
H7214	可能是現在已絕種的古代大野牛或野公牛確切意義不明
H7215	珊瑚
H7216	拉末
H7217	頭
H7218	頭
H7219	一種有苦味
H7220	羅實
H7221	起初
H7222	上面
H7223	第一的
H7224	第一的
H7225	首先
H7226	頭部
H7227	許多
H7228	弓箭手
H7229	大的
H7230	很多
H7231	很多或變成很多
H7232	發射
H7233	多數
H7234	展開
H7235	為大
H7236	成長壯大
H7237	拉巴
H7238	偉大優越
H7239	一萬
H7240	無數的
H7241	豐沛的雨
H7242	鍊子
H7243	第四
H7244	第四的
H7245	拉璧
H7246	混合
H7247	利比拉
H7248	拉墨
H7249	拉伯撒利
H7250	躺下伸展軀體
H7251	使成正方形
H7252	躺下
H7253	四分之一
H7254	利巴
H7255	四分之一的部分
H7256	有關於第四的
H7257	舒展手腳
H7258	休息或居住之所
H7259	利百加
H7260	大的
H7261	主上
H7262	拉伯沙基
H7263	一塊
H7264	發抖
H7265	暴怒
H7266	盛怒
H7267	騷動
H7268	打顫
H7269	發抖
H7270	步行
H7271	腳
H7272	腳
H7273	步行的
H7274	羅基琳
H7275	以石擊之
H7276	利健
H7277	堆
H7278	利堅米勒
H7279	私語
H7280	攪動
H7281	一瞬間
H7282	恬靜的
H7283	騷亂喧鬧的狀況
H7284	喧嘩騷動
H7285	一群
H7286	錘打
H7287	統治
H7288	拉代
H7289	大披肩
H7290	酣睡
H7291	追隨
H7292	舉止狂妄
H7293	驕傲
H7294	拉哈伯
H7295	自大的
H7296	傲慢
H7297	目瞪口呆
H7298	水槽
H7299	外貌
H7300	無休止的漫遊
H7301	浸透
H7302	澆了水的
H7303	羅迦
H7304	寬敞
H7305	空間
H7306	聞
H7307	風
H7308	靈
H7309	暫停休息
H7310	浸透
H7311	升起
H7312	高度
H7313	升高
H7314	高度
H7315	位於高處
H7316	魯瑪
H7317	自豪的
H7318	讚美
H7319	高舉
H7320	羅幔提•以謝
H7321	喊叫
H7322	搖動
H7323	奔跑
H7324	傾空
H7325	流出
H7326	窮
H7327	路得
H7328	秘密
H7329	瘦弱
H7330	瘦削的或貧瘠的
H7331	利遜
H7332	瘦削
H7333	君主
H7334	貧瘠
H7335	眨眼
H7336	重要
H7337	變寬
H7338	寬度
H7339	寬闊或開放的空間
H7340	利合
H7341	寬度
H7342	廣闊的
H7343	喇合
H7344	利河伯
H7345	利哈比雅
H7346	羅波安
H7347	磨石
H7348	利宏
H7349	有憐憫的
H7350	遙遠
H7351	椽子
H7352	遙遠的
H7353	母羊
H7354	拉結
H7355	愛
H7356	子宮
H7357	拉含
H7358	子宮
H7359	同情憐憫
H7360	以腐肉為食的兀鷹
H7361	女奴
H7362	有同情心的婦人
H7363	變軟
H7364	清洗
H7365	信任
H7366	清洗
H7367	清洗;
H7368	遠
H7369	移除
H7370	持續進行
H7371	簸穀鏟
H7372	弄濕
H7373	濕潤的
H7374	顫抖
H7375	鮮嫩有生氣
H7376	摔成碎片
H7377	水份
H7378	相爭
H7379	爭端
H7380	利拜
H7381	香味
H7382	氣味
H7383	麥子或果實
H7384	利法
H7385	空虛
H7386	空虛的
H7387	徒勞地
H7388	黏汁
H7389	貧窮
H7390	纖細的
H7391	嬌柔纖細
H7392	騎乘
H7393	戰車
H7394	利甲
H7395	駕戰車的人
H7396	騎的動作
H7397	利甲
H7398	戰車
H7399	財產
H7400	誹謗
H7401	變溫柔
H7402	四處遊走
H7403	拉哈勒
H7404	買賣
H7405	綁住
H7406	崎嶇不平或受阻
H7407	陷阱
H7408	收集或聚集財物
H7409	駿馬
H7410	蘭
H7411	丟
H7412	投擲
H7413	高地
H7414	拉瑪
H7415	蛆
H7416	石榴
H7417	臨門
H7418	拉末
H7419	高處
H7420	矛
H7421	亞蘭人
H7422	拉米
H7423	欺騙
H7424	母馬
H7425	利馬利
H7426	高舉
H7428	臨門帕烈
H7429	踐踏
H7430	爬行
H7431	爬行生物
H7432	利篾
H7433	拉末
H7434	拉抹米斯巴
H7435	拉瑪人
H7436	拉瑪瑣非
H7437	拉末‧利希
H7438	響亮的呼喊
H7439	喀嗒喀嗒地響
H7440	響亮的呼喊
H7441	林拿
H7442	勝過
H7443	尖銳叫聲
H7444	發出震耳的呼喊
H7445	喜樂
H7446	勒撒
H7447	露滴
H7448	抑制的東西
H7449	利鮮
H7450	使濕潤
H7451	壞的
H7452	喊叫
H7453	朋友
H7454	目的
H7455	惡劣
H7456	饑餓
H7457	飢餓
H7458	饑荒
H7459	飢餓
H7460	發抖
H7461	戰慄
H7462	牧放
H7463	朋友
H7464	同伴
H7465	破壞的
H7466	拉吳
H7467	流珥
H7468	女性同夥
H7469	渴望
H7470	美意
H7471	牧草地
H7472	利以
H7473	牧羊人
H7474	未婚少女或新娘隨行人
H7475	渴望
H7476	意念
H7477	抖動
H7478	搖晃暈眩
H7479	可能是
H7480	利來雅
H7481	打雷
H7482	雷
H7483	振動
H7484	拉瑪
H7485	拉米
H7486	蘭塞
H7487	昌盛
H7488	生長茂盛
H7489	成為壞的
H7490	擊碎
H7491	滴下
H7492	粉碎
H7493	震動
H7494	震動
H7495	醫治
H7496	幽魂
H7497	巨人
H7498	拉法
H7499	治療
H7500	醫治
H7501	利法益
H7502	伸展
H7503	下沉
H7504	鬆弛的
H7505	拉孚
H7506	利法
H7507	支撐物
H7508	利非訂
H7509	利法雅
H7510	下沉
H7511	①將自己踩下
H7512	踐踏
H7513	浮筏
H7514	倚靠
H7515	踩踏
H7516	泥沼
H7517	畜舍
H7518	一件
H7519	奔跑
H7520	偷窺或心懷敵意的窺視
H7521	滿意
H7522	好意
H7523	謀殺
H7524	粉碎
H7525	利寫
H7526	利汛
H7527	鑽孔
H7528	裝備
H7529	發光的石塊
H7530	利色
H7531	有舖設的路面
H7532	利斯巴
H7533	壓碎
H7534	瘦的
H7535	唯一
H7536	唾沫
H7537	腐爛
H7538	腐敗
H7539	腐朽
H7540	蹦跳
H7541	太陽穴
H7542	拉昆
H7543	混合
H7544	香料
H7545	混合的香料
H7546	香料製造人
H7547	香料
H7548	製作油膏和香水的女性
H7549	延伸的表面
H7550	薄餅
H7551	使色彩斑駁
H7552	利金
H7553	雜色的東西
H7554	錘打
H7555	擴展
H7556	吐出
H7557	拉甲
H7558	許可
H7559	銘刻
H7560	銘刻
H7561	邪惡
H7562	邪惡
H7563	邪惡的
H7564	邪惡
H7565	火焰
H7566	利悉
H7567	毀壞
H7568	網
H7569	鎖鏈
H7570	煮沸
H7571	沸騰
H7572	鍊子
H7573	綁
H7574	金雀花
H7575	利提瑪
H7576	綁住
H7577	鍊子
H7578	顫抖
H7579	汲取
H7580	吼叫
H7581	咆哮
H7582	發出吵雜聲
H7583	
H7584	摧殘的暴風
H7585	陰間
H7586	掃羅
H7587	掃羅族
H7588	轟響
H7589	怨恨
H7590	蔑視或惡意相待
H7591	毀壞
H7592	要求
H7593	問
H7594	示押
H7595	事件
H7596	要求
H7597	撒拉鐵
H7598	撒拉鐵
H7599	輕鬆
H7600	自在的
H7601	掠奪
H7602	渴望
H7603	酵母
H7604	保留
H7605	其餘的
H7606	其餘的
H7607	肉身
H7608	女親戚
H7609	舍伊拉
H7610	施亞雅述
H7611	餘留者
H7612	破壞
H7613	崇高
H7614	示巴
H7615	示巴國人
H7616	可能是
H7617	擄掠
H7618	大祭司胸牌上的寶石;
H7619	細布業
H7620	七
H7621	誓言
H7622	監禁
H7623	撫慰
H7624	宣揚
H7625	家族
H7626	杖
H7627	細罷特
H7628	被擄
H7629	朔比
H7630	朔拜
H7631	火焰
H7632	火燄
H7633	囚禁
H7634	沙迦
H7635	路
H7636	前面的帶子
H7637	第七個
H7638	網絡
H7639	網絡
H7640	蓬鬆的長裙
H7641	流動的水
H7642	蝸牛
H7643	西比瑪
H7644	舍伯那
H7645	示巴尼
H7646	滿意
H7647	充分
H7648	飽足
H7649	滿足的
H7650	發誓
H7651	七
H7652	示巴
H7653	滿足
H7654	飽足
H7655	七
H7656	示巴
H7657	七十
H7658	七
H7659	七倍
H7660	可能是指編織出各式的花式條紋或圖案
H7661	痙攣
H7662	留下
H7663	審視
H7664	希望
H7665	折斷
H7666	買穀物
H7667	破裂
H7668	榖粒
H7669	示別
H7670	毀滅
H7671	示巴琳
H7672	弄糊塗
H7673	中止
H7674	停止
H7675	座位
H7676	安息日
H7677	安息禮儀
H7678	沙比太
H7679	成長
H7680	增大
H7681	沙基
H7682	高到難以接近
H7683	迷路
H7684	無心的過失或粗心的罪
H7685	增長
H7686	走入歧途
H7687	西割
H7688	凝視
H7689	偉大的
H7690	高大壯觀的
H7691	錯誤
H7692	狂野
H7693	侵犯
H7694	王的配偶
H7695	配偶
H7696	發瘋
H7697	瘋狂
H7698	後代
H7699	乳房
H7700	魔鬼
H7701	大破壞
H7702	用耙子耙掘土地
H7703	暴力相向
H7704	田地
H7705	妾
H7706	全能者
H7707	示丟珥
H7708	西訂
H7709	田地
H7710	燒焦
H7711	枯萎的東西
H7712	掙扎
H7713	列
H7714	沙得拉
H7715	沙得拉
H7716	一群羊
H7717	見證
H7718	貴重的石頭或寶石
H7719	朔含
H7720	月亮
H7721	上升
H7722	毀壞
H7723	空虛
H7724	示法
H7725	返回
H7726	退步墮落
H7727	朔罷
H7728	背棄的
H7729	退休
H7730	網路
H7731	朔法
H7732	朔巴
H7733	朔百
H7734	轉回
H7735	小心翼翼地圍籬
H7736	毀壞
H7737	同意
H7738	暴風的怒吼
H7739	變成像
H7740	沙微
H7741	沙微基列亭
H7742	沈思
H7743	下沉
H7744	書亞
H7745	坑
H7746	書哈
H7747	書亞人
H7748	書含
H7749	書含族
H7750	離了正路
H7751	走
H7752	鞭笞
H7753	築起籬笆或蓋柵欄圍住
H7754	樹枝
H7755	梭哥
H7756	蘇甲人
H7757	衣緣
H7758	赤足
H7759	書拉密
H7760	放
H7761	安置
H7762	大蒜
H7763	朔默
H7764	書尼
H7765	書尼族
H7766	書念
H7767	書念人
H7768	哭喊
H7769	呼求幫助
H7770	書亞
H7771	獨立的
H7772	書亞
H7773	呼喊
H7774	書雅
H7775	呼求幫助
H7776	狐狸
H7777	書阿勒
H7778	守門人
H7779	使青腫
H7780	朔法
H7781	書反族
H7782	號角
H7783	豐足
H7784	街道
H7785	腿
H7786	成為王子或表現得像王子
H7787	鋸開
H7788	旅行
H7789	看
H7790	守望者
H7791	牆壁
H7792	城牆
H7793	書珥
H7794	一頭牛
H7795	行列
H7796	梭烈
H7797	歡樂
H7798	沙威沙
H7799	百合花
H7800	書珊
H7801	書珊迦人
H7802	Shoshannim-eduth或Shushan-eduth
H7803	書提拉
H7804	拯救釋放
H7805	看見
H7806	搓捻而成的
H7807	低微的
H7808	思想
H7809	給禮物
H7810	贈送
H7811	游泳
H7812	下拜
H7813	游泳
H7814	笑
H7815	黑
H7816	坑
H7817	彎腰
H7818	擠出來
H7819	屠宰
H7820	錘打
H7821	屠殺
H7822	疔
H7823	自生穀物
H7824	用木材當飾版或護牆版的
H7825	坑
H7826	獅子
H7827	施喜列
H7828	一種在宗教儀式上被視為不潔的鳥類
H7829	肺癆
H7830	尊嚴
H7831	沙哈洗瑪
H7832	笑
H7833	拭去
H7834	塵土
H7835	成黑色
H7836	及早
H7837	黎明
H7838	黑色
H7839	黑
H7840	帶黑色的
H7841	示哈利
H7842	沙哈連
H7843	毀滅
H7844	敗壞
H7845	坑
H7846	反叛者
H7847	轉離
H7848	皂莢樹
H7849	散播
H7850	鞭子
H7851	什亭
H7852	挾怨敵視
H7853	成為對手
H7854	敵人
H7855	控告
H7856	西提拿
H7857	清洗
H7858	洪水
H7859	旁邊
H7860	官員
H7861	施提賚
H7862	禮物
H7863	高傲
H7864	示法
H7865	西雲
H7866	示按
H7867	鬚髮斑白
H7868	年老髮白的
H7869	年紀
H7870	歸還復原
H7871	旅居
H7872	灰白頭髮
H7873	走開
H7874	粉刷
H7875	石灰
H7876	忘記
H7877	示撒
H7878	說話
H7879	訴苦
H7880	矮樹叢
H7881	訴苦
H7882	漥坑
H7883	西曷河
H7884	希曷‧立納
H7885	划船
H7886	是他的
H7887	示羅
H7888	示羅人
H7889	示門
H7890	尿
H7891	唱歌
H7892	歌
H7893	雪花石
H7894	示沙
H7895	示撒
H7896	放置
H7897	外衣
H7898	荊棘叢
H7899	刺
H7900	攤篷
H7901	躺下
H7902	躺臥
H7903	性交
H7904	形容馬四處漫遊
H7905	倒鉤
H7906	西沽
H7907	一種天體的的顯現或現象
H7908	失去親人
H7909	喪子
H7910	酒醉的
H7911	忘記
H7912	發現
H7913	忘記的
H7914	圖像
H7915	刀
H7916	受僱的
H7917	租用的
H7918	緩和
H7919	謹慎的
H7920	思考
H7921	喪失
H7922	睿智
H7923	無子嗣
H7924	見識
H7925	早起或早開始
H7926	肩
H7927	示劍
H7928	示劍
H7929	肩胛骨
H7930	示劍族
H7931	定居
H7932	落腳
H7933	居所
H7934	居民
H7935	示迦尼
H7936	僱用
H7937	喝醉
H7938	雇工
H7939	雇用
H7940	沙甲
H7941	濃酒
H7942	施基崙
H7943	酩酊大醉
H7944	錯誤
H7945	誰
H7946	自在
H7947	被綁起來
H7948	連結
H7949	下雪
H7950	雪
H7951	安靜
H7952	疏忽
H7953	抽出
H7954	安逸自在
H7955	疏忽
H7956	示拉
H7957	火焰
H7958	鵪鶉
H7959	安逸無憂
H7960	疏忽
H7961	安靜的
H7962	平靜
H7963	平安
H7964	送走
H7965	完全
H7966	報償
H7967	沙龍
H7968	沙崙
H7969	三
H7970	三十
H7971	打發
H7972	發出
H7973	兵器
H7974	沙拉
H7975	西羅亞
H7976	嫩芽
H7977	示利希
H7978	實忻
H7979	桌子
H7980	拔扈
H7981	有權力
H7982	盾牌
H7983	統治權
H7984	統治者
H7985	統轄
H7986	傲慢的
H7987	安靜
H7988	胞衣
H7989	主掌的
H7990	有主宰權的
H7991	三分之一
H7992	第三
H7993	丟
H7994	一種獵食性的鳥類
H7995	砍伐
H7996	沙利基
H7997	抽出
H7998	獵物
H7999	締結和平之約
H8000	完成
H8001	福祇
H8002	平安祭
H8003	完全的
H8004	撒冷
H8005	賠償
H8006	示冷
H8007	撒門
H8008	衣服
H8009	撒門
H8010	所羅門
H8011	報償
H8012	撒門
H8013	示羅摩
H8014	薩買
H8015	示羅米
H8016	示冷族
H8017	示路蔑
H8018	示利米雅
H8019	示羅密
H8020	沙勒幔
H8021	報償
H8022	撒縵以色
H8023	示羅尼
H8024	示拉族
H8025	拔出或脫去
H8026	沙列
H8027	做第三次
H8028	示利斯
H8029	有關於第三的
H8030	施沙
H8031	沙利沙
H8032	前天
H8033	在那裡
H8034	名字
H8035	閃
H8036	名字
H8037	珊瑪
H8038	善以別
H8039	示米暗
H8040	左邊
H8041	取左邊的
H8042	左方
H8043	示米暗
H8044	珊迦
H8045	消滅
H8046	毀壞
H8047	荒廢
H8048	沙瑪
H8049	珊合
H8050	撒母耳
H8051	沙母亞
H8052	報告
H8053	沙密
H8054	沙瑪
H8055	歡喜
H8056	喜樂的
H8057	喜悅
H8058	讓其掉下
H8059	取消強徵的重稅
H8060	沙買
H8061	示米大
H8062	示米大族
H8063	毯子
H8064	天
H8065	天
H8066	第八
H8067	第八
H8068	荊棘
H8069	沙密
H8070	示米拉末
H8071	包裝物
H8072	桑拉
H8073	薩買
H8074	荒涼
H8075	被驚嚇
H8076	被荒廢的
H8077	荒廢
H8078	震驚
H8079	蜥蜴類的一種
H8080	變胖
H8081	油脂
H8082	肥胖的
H8083	八
H8084	八十
H8085	聽
H8086	聽
H8087	示瑪
H8088	報告
H8089	傳聞
H8090	示瑪
H8091	沙瑪
H8092	示米亞
H8093	示米亞
H8094	示瑪
H8095	西緬
H8096	示每
H8097	示每人
H8098	示瑪雅
H8099	西緬人
H8100	示米押
H8101	示米押人
H8102	微聲細語
H8103	嘲弄
H8104	保守
H8105	渣滓
H8106	撒瑪
H8107	守夜
H8108	保守
H8109	眼瞼
H8110	伸崙
H8111	撒瑪利亞
H8112	伸崙米崙
H8113	申利
H8114	示瑪利雅
H8115	撒瑪利亞
H8116	示米利
H8117	伸崙族
H8118	撒瑪利亞人
H8119	申拉
H8120	事奉
H8121	太陽
H8122	太陽
H8123	參孫
H8124	伸帥
H8125	珊示萊
H8126	舒瑪人
H8127	牙齒
H8128	牙齒
H8129	善
H8130	恨惡
H8131	憎恨
H8132	改變
H8133	改變
H8134	示納
H8135	恨
H8136	重覆
H8137	示拿薩
H8138	重複
H8139	睡覺
H8140	年
H8141	年
H8142	睡覺
H8143	象牙
H8144	鮮紅色
H8145	第二
H8146	恨惡
H8147	二
H8148	刻薄的話
H8149	示尼珥
H8150	使銳利
H8151	束緊帶子
H8152	示拿
H8153	睡覺
H8154	搶奪
H8155	搶劫
H8156	分開
H8157	裂縫
H8158	砍成碎塊
H8159	凝視
H8160	片刻
H8161	跺腳
H8162	混雜的東西
H8163	毛茸茸的
H8164	雨滴
H8165	西珥
H8166	母羊
H8167	西伊拉
H8168	空手
H8169	沙賓
H8170	沙本人
H8171	沙琳
H8172	倚在
H8173	被塗上
H8174	沙亞弗
H8175	因恐懼而毛髮直立
H8176	計算
H8177	毛髮
H8178	暴風雨
H8179	大門
H8180	量測的單位
H8181	毛髮
H8182	令人討厭的
H8183	暴風雨
H8184	大麥
H8185	毛髮
H8186	可怕的事情
H8187	示亞利雅
H8188	梭林
H8189	沙拉音
H8190	沙甲
H8191	愉悅
H8192	掃清
H8193	嘴唇
H8194	奶油
H8195	示非
H8196	審判
H8197	屬書反
H8198	使女
H8199	判斷
H8200	審判
H8201	審判
H8202	沙法
H8203	示法提雅
H8204	拾弗但
H8205	平坦的高處
H8206	書品
H8207	角蝰
H8208	沙斐
H8209	美麗
H8210	澆
H8211	供傾倒的地方
H8212	男性生殖器官
H8213	變為卑賤
H8214	使卑下
H8215	低的
H8216	低位
H8217	低的
H8218	蒙羞
H8219	低地
H8220	下沉
H8221	示番
H8222	蓄在上唇的小鬍子
H8223	沙番
H8224	息末
H8225	實弗米人
H8226	隱藏
H8227	石獾
H8228	豐富
H8229	豐富
H8230	示非
H8231	令人愉悅
H8232	賞心悅目
H8233	美麗
H8234	沙婓
H8235	晴朗美好
H8236	施弗拉
H8237	皇室的大帳篷
H8238	黎明
H8239	置放
H8240	鉤狀的掛釘
H8241	洪水
H8242	網織品
H8243	腿
H8244	綁上
H8245	看守
H8246	形似杏仁花的杯子
H8247	杏樹
H8248	給……喝
H8249	飲料
H8250	飲料
H8251	可憎的事物
H8252	安靜
H8253	安靜
H8254	秤重
H8255	舍克勒
H8256	西克莫無花果樹
H8257	下沈
H8258	凹陷
H8259	俯視
H8260	框架
H8261	框架
H8262	憎惡
H8263	可憎的事物
H8264	跑
H8265	拋媚眼
H8266	不真實對待
H8267	欺騙
H8268	水槽;
H8269	統治者
H8270	臍帶
H8271	鬆解
H8272	沙利色
H8273	燃燒的熱度
H8274	示利比
H8275	權杖
H8276	交織
H8277	逃脫
H8278	編織成辮狀的東西
H8279	由上下文推斷
H8280	持續
H8281	釋放
H8282	公主
H8283	撒拉
H8284	牆
H8285	手鐲
H8286	西鹿
H8287	沙魯險
H8288	涼鞋鞋帶
H8289	平原
H8290	沙崙人
H8291	密集的葡萄藤
H8292	發出噓聲
H8293	使自由
H8294	西拉
H8295	劃割
H8296	切口
H8297	撒萊
H8298	沙賴
H8299	蔓藤
H8300	倖存者
H8301	撒立
H8302	盔甲
H8303	西連
H8304	西萊雅
H8305	梳理好的
H8306	肌腱
H8307	頑固
H8308	扭曲
H8309	田野
H8310	尼布甲尼撒王攻陷耶路撒冷時
H8311	延長
H8312	不安的想法
H8313	燃燒
H8314	蛇
H8315	薩拉
H8316	燃燒
H8317	充滿
H8318	擠滿
H8319	發噓聲
H8320	紅褐色的
H8321	上等葡萄樹
H8322	噓聲
H8323	舉止如王子
H8324	觀者
H8325	沙拉
H8326	肚臍
H8327	連根拔除
H8328	根
H8329	示利施
H8330	根
H8331	鍊子
H8332	連根拔出
H8333	鍊子
H8334	伺候
H8335	宗教事工
H8336	黃麻
H8337	六
H8338	引導
H8339	設巴薩
H8340	設巴薩
H8341	給出……的第六分之一
H8342	高興
H8343	沙賽
H8344	示篩
H8345	第六
H8346	六十
H8347	示沙克
H8348	示珊
H8349	沙煞
H8350	紅色的顏料
H8351	一個民族名稱
H8352	塞特
H8353	六
H8354	喝
H8355	飲用
H8356	根基
H8357	底部
H8358	狂飲
H8359	經線
H8360	喝
H8361	六十
H8362	移植
H8363	移植插技的樹苗樹枝
H8364	書提拉族
H8365	打開
H8366	小便
H8367	安靜
H8368	爆出
H8369	示達
H8370	示他•波斯乃
H8371	設定
H8372	房間
H8373	嚮往
H8374	憎惡
H8375	渴慕
H8376	標示出
H8377	羚羊
H8378	渴望
H8379	界線{
H8380	雙胞胎
H8381	咒詛
H8382	加雙倍
H8383	辛苦
H8384	無花果
H8385	指動物的交配
H8386	悲嘆
H8387	他納‧示羅
H8388	傾斜
H8389	形狀
H8390	他利亞
H8391	黃楊木
H8392	方舟
H8393	生產
H8394	理解
H8395	鎮壓
H8396	他泊
H8397	混亂
H8398	世界
H8399	毀滅
H8400	混亂
H8401	禾秆
H8402	提比尼
H8403	樣式
H8404	他備拉
H8405	提備斯
H8406	破碎
H8407	提革拉-毗列色或
H8408	好處
H8409	爭論
H8410	闊葉樹的一種
H8411	連續
H8412	達莫
H8413	提達
H8414	沒有形狀
H8415	深淵
