1	G70971	Βίβλος
127421	G70982	βλασφημοῦσιν
127422	G73459	ὁ
127423	G71158	δὲ
127424	G73288	Μιχαὴλ
127425	G73459	ὁ
127426	G70736	ἀρχάγγελος
127427	G73626	ὅτε
127428	G73459	τῷ
127429	G71224	διαβόλῳ
127430	G71249	διακρινόμενος
127431	G71253	διελέγετο
127432	G73883	περὶ
127433	G73459	τοῦ
127434	G73347	Μωϋσέως
127435	G74845	σώματος
127436	G73628	οὐκ
127437	G74968	ἐτόλμησεν
127438	G72905	κρίσιν
127439	G72012	ἐπενεγκεῖν
127440	G70983	βλασφημίας
127441	G70236	ἀλλὰ
127442	G72989	εἶπεν
127443	G72002	Ἐπιτιμήσαι
127444	G74631	σοι
127445	G72949	κύριος
127446	G73651	οὗτοι
127447	G71158	δὲ
127448	G73619	ὅσα
127449	G73183	μὲν
127450	G73628	οὐκ
127451	G73479	οἴδασιν
127452	G70982	βλασφημοῦσιν
127453	G73619	ὅσα
127454	G71158	δὲ
127455	G75291	φυσικῶς
127456	G75452	ὡς
127457	G73459	τὰ
127458	G70251	ἄλογα
127459	G72217	ζῷα
127460	G71981	ἐπίστανται
127461	G71713	ἐν
127462	G73651	τούτοις
127463	G75197	φθείρονται
127464	G73632	οὐαὶ
127465	G70838	αὐτοῖς
127466	G73627	ὅτι
127467	G73459	τῇ
127468	G73469	ὁδῷ
127469	G73459	τοῦ
127470	G72520	Κάϊν
127471	G74068	ἐπορεύθησαν
127472	G72518	καὶ
127473	G73459	τῇ
127474	G73979	πλάνῃ
127475	G73459	τοῦ
127476	G70899	Βαλαὰμ
127477	G73284	μισθοῦ
127478	G71625	ἐξεχύθησαν
127479	G72518	καὶ
127480	G73459	τῇ
127481	G70486	ἀντιλογίᾳ
127482	G73459	τοῦ
127483	G72865	Κόρε
127484	G70617	ἀπώλοντο
127485	G73651	οὗτοί
127486	G71503	εἰσιν
127487	G73459	οἱ
127488	G71713	ἐν
127489	G73459	ταῖς
127490	G70026	ἀγάπαις
127491	G74631	ὑμῶν
127492	G74555	σπιλάδες
127493	G74769	συνευωχούμενοι
127494	G70863	ἀφόβως
127495	G71440	ἑαυτοὺς
127496	G74035	ποιμαίνοντες
127497	G73379	νεφέλαι
127498	G70505	ἄνυδροι
127499	G75105	ὑπὸ
127500	G70421	ἀνέμων
127501	G73780	παραφερόμεναι
127502	G71183	δένδρα
127503	G75198	φθινοπωρινὰ
127504	G70175	ἄκαρπα
127505	G71363	δὶς
127506	G70595	ἀποθανόντα
127507	G71603	ἐκριζωθέντα
127508	G72936	κύματα
127509	G70067	ἄγρια
127510	G72265	θαλάσσης
127511	G71883	ἐπαφρίζοντα
127512	G73459	τὰς
127513	G71440	ἑαυτῶν
127514	G70153	αἰσχύνας
127515	G70784	ἀστέρες
127516	G73980	πλανῆται
127517	G73613	οἷς
127518	G73459	ὁ
127519	G72208	ζόφος
127520	G73459	τοῦ
127521	G74519	σκότους
127522	G71511	εἰς
127523	G70166	αἰῶνα
127524	G74940	τετήρηται
127525	G74261	Προεφήτευσεν
127526	G71158	δὲ
127527	G72518	καὶ
127528	G73651	τούτοις
127529	G71444	ἕβδομος
127530	G70571	ἀπὸ
127531	G70077	Ἀδὰμ
127532	G71795	Ἑνὼχ
127533	G72989	λέγων
127534	G72384	Ἰδοὺ
127535	G72056	ἦλθεν
127536	G72949	κύριος
127537	G71713	ἐν
127538	G70041	ἁγίαις
127539	G73333	μυριάσιν
127540	G70838	αὐτοῦ
127541	G74030	ποιῆσαι
127542	G72905	κρίσιν
127543	G72579	κατὰ
127544	G73827	πάντων
127545	G72518	καὶ
127546	G71645	ἐλέγξαι
127547	G73827	πάντας
127548	G73459	τοὺς
127549	G70757	ἀσεβεῖς
127550	G73883	περὶ
127551	G73827	πάντων
127552	G73459	τῶν
127553	G72034	ἔργων
127554	G70755	ἀσεβείας
127555	G70838	αὐτῶν
127556	G73613	ὧν
127557	G70756	ἠσέβησαν
127558	G72518	καὶ
127559	G73883	περὶ
127560	G73827	πάντων
127561	G73459	τῶν
127562	G74505	σκληρῶν
127563	G73613	ὧν
127564	G72968	ἐλάλησαν
127565	G72579	κατ’
127566	G70838	αὐτοῦ
127567	G70270	ἁμαρτωλοὶ
127568	G70757	ἀσεβεῖς
127569	G73651	οὗτοί
127570	G71503	εἰσιν
127571	G71110	γογγυσταί
127572	G73182	μεμψίμοιροι
127573	G72579	κατὰ
127574	G73459	τὰς
127575	G71931	ἐπιθυμίας
127576	G70838	αὐτῶν
127577	G74068	πορευόμενοι
127578	G72518	καὶ
127579	G73459	τὸ
127580	G74612	στόμα
127581	G70838	αὐτῶν
127582	G72968	λαλεῖ
127583	G75091	ὑπέρογκα
127584	G72281	θαυμάζοντες
127585	G74251	πρόσωπα
127586	G75462	ὠφελείας
127587	G75328	χάριν
127588	G74631	Ὑμεῖς
127589	G71158	δέ
127590	G70027	ἀγαπητοί
127591	G73278	μνήσθητε
127592	G73459	τῶν
127593	G74353	ῥημάτων
127594	G73459	τῶν
127595	G74169	προειρημένων
127596	G75105	ὑπὸ
127597	G73459	τῶν
127598	G70645	ἀποστόλων
127599	G73459	τοῦ
127600	G72949	κυρίου
127601	G71476	ἡμῶν
127602	G72409	Ἰησοῦ
127603	G75388	Χριστοῦ
127604	G73627	ὅτι
127605	G72989	ἔλεγον
127606	G74631	ὑμῖν
127607	G71902	Ἐπ’
127608	G72065	ἐσχάτου
127609	G75391	χρόνου
127610	G71503	ἔσονται
127611	G71694	ἐμπαῖκται
127612	G72579	κατὰ
127613	G73459	τὰς
127614	G71440	ἑαυτῶν
127615	G71931	ἐπιθυμίας
127616	G74068	πορευόμενοι
127617	G73459	τῶν
127618	G70755	ἀσεβειῶν
127619	G73651	οὗτοί
127620	G71503	εἰσιν
127621	G73459	οἱ
127622	G70588	ἀποδιορίζοντες
127623	G75433	ψυχικοί
127624	G74021	πνεῦμα
127625	G73244	μὴ
127626	G72182	ἔχοντες
127627	G74631	ὑμεῖς
127628	G71158	δέ
127629	G70027	ἀγαπητοί
127630	G72020	ἐποικοδομοῦντες
127631	G71440	ἑαυτοὺς
127632	G73459	τῇ
127633	G70041	ἁγιωτάτῃ
127634	G74631	ὑμῶν
127635	G73975	πίστει
127636	G71713	ἐν
127637	G74021	πνεύματι
127638	G70041	ἁγίῳ
127639	G74203	προσευχόμενοι
127640	G71440	ἑαυτοὺς
127641	G71713	ἐν
127642	G70026	ἀγάπῃ
127643	G72301	θεοῦ
127644	G74940	τηρήσατε
127645	G74196	προσδεχόμενοι
127646	G73459	τὸ
127647	G71649	ἔλεος
127648	G73459	τοῦ
127649	G72949	κυρίου
127650	G71476	ἡμῶν
127651	G72409	Ἰησοῦ
127652	G75388	Χριστοῦ
127653	G71511	εἰς
127654	G72213	ζωὴν
127655	G70167	αἰώνιον
127656	G72518	καὶ
127657	G73613	οὓς
127658	G73183	μὲν
127659	G71641	ἐλεᾶτε
127660	G71249	διακρινομένους
127661	G73613	οὓς
127662	G71158	δὲ
127663	G74844	σῴζετε
127664	G71527	ἐκ
127665	G74309	πυρὸς
127666	G70720	ἁρπάζοντες
127667	G73613	οὓς
127668	G71158	δὲ
127669	G71641	ἐλεᾶτε
127670	G71713	ἐν
127671	G75246	φόβῳ
127672	G73279	μισοῦντες
127673	G72518	καὶ
127674	G73459	τὸν
127675	G70571	ἀπὸ
127676	G73459	τῆς
127677	G74424	σαρκὸς
127678	G74557	ἐσπιλωμένον
127679	G75352	χιτῶνα
127680	G73459	Τῷ
127681	G71158	δὲ
127682	G71410	δυναμένῳ
127683	G75286	φυλάξαι
127684	G74631	ὑμᾶς
127685	G70672	ἀπταίστους
127686	G72518	καὶ
127687	G72458	στῆσαι
127688	G72695	κατενώπιον
127689	G73459	τῆς
127690	G71392	δόξης
127691	G70838	αὐτοῦ
127692	G70304	ἀμώμους
127693	G71713	ἐν
127694	G70020	ἀγαλλιάσει
127695	G73315	μόνῳ
127696	G72301	θεῷ
127697	G74852	σωτῆρι
127698	G71476	ἡμῶν
127699	G71219	διὰ
127700	G72409	Ἰησοῦ
127701	G75388	Χριστοῦ
127702	G73459	τοῦ
127703	G72949	κυρίου
127704	G71476	ἡμῶν
127705	G71392	δόξα
127706	G73155	μεγαλωσύνη
127707	G72890	κράτος
127708	G72518	καὶ
127709	G71841	ἐξουσία
127710	G74122	πρὸ
127711	G73827	παντὸς
127712	G73459	τοῦ
127713	G70166	αἰῶνος
127714	G72518	καὶ
127715	G73440	νῦν
127716	G72518	καὶ
127717	G71511	εἰς
127718	G73827	πάντας
127719	G73459	τοὺς
127720	G70166	αἰῶνας
127721	G70283	ἀμήν
127722	G70598	Ἀποκάλυψις
127723	G72409	Ἰησοῦ
127724	G75388	Χριστοῦ
127725	G73613	ἣν
127726	G71322	ἔδωκεν
127727	G70838	αὐτῷ
127728	G73459	ὁ
127729	G72301	θεὸς
127730	G71163	δεῖξαι
127731	G73459	τοῖς
127732	G71401	δούλοις
127733	G70838	αὐτοῦ
127734	G73613	ἃ
127735	G71207	δεῖ
127736	G71093	γενέσθαι
127737	G71713	ἐν
127738	G74891	τάχει
127739	G72518	καὶ
127740	G74452	ἐσήμανεν
127741	G70642	ἀποστείλας
127742	G71219	διὰ
127743	G73459	τοῦ
127744	G70033	ἀγγέλου
127745	G70838	αὐτοῦ
127746	G73459	τῷ
127747	G71401	δούλῳ
127748	G70838	αὐτοῦ
127749	G72473	Ἰωάννῃ
127750	G73613	ὃς
127751	G73128	ἐμαρτύρησεν
127752	G73459	τὸν
127753	G73043	λόγον
127754	G73459	τοῦ
127755	G72301	θεοῦ
127756	G72518	καὶ
127757	G73459	τὴν
127758	G73129	μαρτυρίαν
127759	G72409	Ἰησοῦ
127760	G75388	Χριστοῦ
127761	G73619	ὅσα
127762	G73583	εἶδεν
127763	G73094	μακάριος
127764	G73459	ὁ
127765	G70319	ἀναγινώσκων
127766	G72518	καὶ
127767	G73459	οἱ
127768	G70190	ἀκούοντες
127769	G73459	τοὺς
127770	G73043	λόγους
127771	G73459	τῆς
127772	G74260	προφητείας
127773	G72518	καὶ
127774	G74940	τηροῦντες
127775	G73459	τὰ
127776	G71713	ἐν
127777	G70838	αὐτῇ
127778	G71122	γεγραμμένα
127779	G73459	ὁ
127780	G71060	γὰρ
127781	G72525	καιρὸς
127782	G71452	ἐγγύς
127783	G72473	Ἰωάννης
127784	G73459	ταῖς
127785	G72026	ἑπτὰ
127786	G71568	ἐκκλησίαις
127787	G73459	ταῖς
127788	G71713	ἐν
127789	G73459	τῇ
127790	G70765	Ἀσίᾳ
127791	G75329	χάρις
127792	G74631	ὑμῖν
127793	G72518	καὶ
127794	G71507	εἰρήνη
127795	G70571	ἀπὸ
127796	G73459	ὁ
127797	G71503	ὢν
127798	G72518	καὶ
127799	G73459	ὁ
127800	G71503	ἦν
127801	G72518	καὶ
127802	G73459	ὁ
127803	G72056	ἐρχόμενος
127804	G72518	καὶ
127805	G70571	ἀπὸ
127806	G73459	τῶν
127807	G72026	ἑπτὰ
127808	G74021	πνευμάτων
127809	G73613	ἃ
127810	G71792	ἐνώπιον
127811	G73459	τοῦ
127812	G72347	θρόνου
127813	G70838	αὐτοῦ
127814	G72518	καὶ
127815	G70571	ἀπὸ
127816	G72409	Ἰησοῦ
127817	G75388	Χριστοῦ
127818	G73459	ὁ
127819	G73132	μάρτυς
127820	G73459	ὁ
127821	G73977	πιστός
127822	G73459	ὁ
127823	G74281	πρωτότοκος
127824	G73459	τῶν
127825	G73372	νεκρῶν
127826	G72518	καὶ
127827	G73459	ὁ
127828	G70750	ἄρχων
127829	G73459	τῶν
127830	G70930	βασιλέων
127831	G73459	τῆς
127832	G71090	γῆς
127833	G73459	Τῷ
127834	G70025	ἀγαπῶντι
127835	G71476	ἡμᾶς
127836	G72518	καὶ
127837	G73074	λύσαντι
127838	G71476	ἡμᾶς
127839	G71527	ἐκ
127840	G73459	τῶν
127841	G70268	ἁμαρτιῶν
127842	G71476	ἡμῶν
127843	G71713	ἐν
127844	G73459	τῷ
127845	G70131	αἵματι
127846	G70838	αὐτοῦ
127847	G72518	καὶ
127848	G74030	ἐποίησεν
127849	G71476	ἡμᾶς
127850	G70927	βασιλείαν
127851	G72393	ἱερεῖς
127852	G73459	τῷ
127853	G72301	θεῷ
127854	G72518	καὶ
127855	G73833	πατρὶ
127856	G70838	αὐτοῦ
127857	G70838	αὐτῷ
127858	G73459	ἡ
127859	G71392	δόξα
127860	G72518	καὶ
127861	G73459	τὸ
127862	G72890	κράτος
127863	G71511	εἰς
127864	G73459	τοὺς
127865	G70166	αἰῶνας
127866	G73459	τῶν
127867	G70166	αἰώνων
127868	G70283	ἀμήν
127869	G72384	Ἰδοὺ
127870	G72056	ἔρχεται
127871	G73208	μετὰ
127872	G73459	τῶν
127873	G73379	νεφελῶν
127874	G72518	καὶ
127875	G73583	ὄψεται
127876	G70838	αὐτὸν
127877	G73827	πᾶς
127878	G73661	ὀφθαλμὸς
127879	G72518	καὶ
127880	G73621	οἵτινες
127881	G70838	αὐτὸν
127882	G71565	ἐξεκέντησαν
127883	G72518	καὶ
127884	G72860	κόψονται
127885	G71902	ἐπ’
127886	G70838	αὐτὸν
127887	G73827	πᾶσαι
127888	G73459	αἱ
127889	G75287	φυλαὶ
127890	G73459	τῆς
127891	G71090	γῆς
127892	G73357	ναί
127893	G70283	ἀμήν
127894	G71476	Ἐγώ
127895	G71503	εἰμι
127896	G73459	τὸ
127897	G70257	Ἄλφα
127898	G72518	καὶ
127899	G73459	τὸ
127900	G75441	Ὦ
127901	G72989	λέγει
127902	G72949	κύριος
127903	G73459	ὁ
127904	G72301	θεός
127905	G73459	ὁ
127906	G71503	ὢν
127907	G72518	καὶ
127908	G73459	ὁ
127909	G71503	ἦν
127910	G72518	καὶ
127911	G73459	ὁ
127912	G72056	ἐρχόμενος
127913	G73459	ὁ
127914	G73712	παντοκράτωρ
127915	G71476	Ἐγὼ
127916	G72473	Ἰωάννης
127917	G73459	ὁ
127918	G70081	ἀδελφὸς
127919	G74631	ὑμῶν
127920	G72518	καὶ
127921	G74652	συγκοινωνὸς
127922	G71713	ἐν
127923	G73459	τῇ
127924	G72332	θλίψει
127925	G72518	καὶ
127926	G70927	βασιλείᾳ
127927	G72518	καὶ
127928	G75128	ὑπομονῇ
127929	G71713	ἐν
127930	G72409	Ἰησοῦ
127931	G71093	ἐγενόμην
127932	G71713	ἐν
127933	G73459	τῇ
127934	G73392	νήσῳ
127935	G73459	τῇ
127936	G72549	καλουμένῃ
127937	G73834	Πάτμῳ
127938	G71219	διὰ
127939	G73459	τὸν
127940	G73043	λόγον
127941	G73459	τοῦ
127942	G72301	θεοῦ
127943	G72518	καὶ
127944	G73459	τὴν
127945	G73129	μαρτυρίαν
127946	G72409	Ἰησοῦ
127947	G71093	ἐγενόμην
127948	G71713	ἐν
127949	G74021	πνεύματι
127950	G71713	ἐν
127951	G73459	τῇ
127952	G72947	κυριακῇ
127953	G72238	ἡμέρᾳ
127954	G72518	καὶ
127955	G70190	ἤκουσα
127956	G73569	ὀπίσω
127957	G71476	μου
127958	G75300	φωνὴν
127959	G73156	μεγάλην
127960	G75452	ὡς
127961	G74400	σάλπιγγος
127962	G72989	λεγούσης
127963	G73613	Ὃ
127964	G70986	βλέπεις
127965	G71122	γράψον
127966	G71511	εἰς
127967	G70970	βιβλίον
127968	G72518	καὶ
127969	G73863	πέμψον
127970	G73459	ταῖς
127971	G72026	ἑπτὰ
127972	G71568	ἐκκλησίαις
127973	G71511	εἰς
127974	G72169	Ἔφεσον
127975	G72518	καὶ
127976	G71511	εἰς
127977	G74530	Σμύρναν
127978	G72518	καὶ
127979	G71511	εἰς
127980	G73881	Πέργαμον
127981	G72518	καὶ
127982	G71511	εἰς
127983	G72348	Θυάτειρα
127984	G72518	καὶ
127985	G71511	εἰς
127986	G74418	Σάρδεις
127987	G72518	καὶ
127988	G71511	εἰς
127989	G75205	Φιλαδέλφειαν
127990	G72518	καὶ
127991	G71511	εἰς
127992	G72979	Λαοδίκειαν
127993	G72518	Καὶ
127994	G71989	ἐπέστρεψα
127995	G70986	βλέπειν
127996	G73459	τὴν
127997	G75300	φωνὴν
127998	G73621	ἥτις
127999	G72968	ἐλάλει
128000	G73208	μετ’
128001	G71476	ἐμοῦ
128002	G72518	καὶ
128003	G71989	ἐπιστρέψας
128004	G73583	εἶδον
128005	G72026	ἑπτὰ
128006	G73072	λυχνίας
128007	G75399	χρυσᾶς
128008	G72518	καὶ
128009	G71713	ἐν
128010	G73201	μέσῳ
128011	G73459	τῶν
128012	G73072	λυχνιῶν
128013	G73539	ὅμοιον
128014	G75057	υἱὸν
128015	G70448	ἀνθρώπου
128016	G71737	ἐνδεδυμένον
128017	G74028	ποδήρη
128018	G72518	καὶ
128019	G73896	περιεζωσμένον
128020	G74182	πρὸς
128021	G73459	τοῖς
128022	G73137	μαστοῖς
128023	G72214	ζώνην
128024	G75399	χρυσᾶν
128025	G73459	ἡ
128026	G71158	δὲ
128027	G72760	κεφαλὴ
128028	G70838	αὐτοῦ
128029	G72518	καὶ
128030	G73459	αἱ
128031	G72344	τρίχες
128032	G73008	λευκαὶ
128033	G75452	ὡς
128034	G72044	ἔριον
128035	G73008	λευκόν
128036	G75452	ὡς
128037	G75353	χιών
128038	G72518	καὶ
128039	G73459	οἱ
128040	G73661	ὀφθαλμοὶ
128041	G70838	αὐτοῦ
128042	G75452	ὡς
128043	G75240	φλὸξ
128044	G74309	πυρός
128045	G72518	καὶ
128046	G73459	οἱ
128047	G74098	πόδες
128048	G70838	αὐτοῦ
128049	G73539	ὅμοιοι
128050	G75317	χαλκολιβάνῳ
128051	G75452	ὡς
128052	G71713	ἐν
128053	G72559	καμίνῳ
128054	G74315	πεπυρωμένης
128055	G72518	καὶ
128056	G73459	ἡ
128057	G75300	φωνὴ
128058	G70838	αὐτοῦ
128059	G75452	ὡς
128060	G75300	φωνὴ
128061	G75054	ὑδάτων
128062	G74054	πολλῶν
128063	G72518	καὶ
128064	G72182	ἔχων
128065	G71713	ἐν
128066	G73459	τῇ
128067	G71185	δεξιᾷ
128068	G75339	χειρὶ
128069	G70838	αὐτοῦ
128070	G70784	ἀστέρας
128071	G72026	ἑπτά
128072	G72518	καὶ
128073	G71527	ἐκ
128074	G73459	τοῦ
128075	G74612	στόματος
128076	G70838	αὐτοῦ
128077	G74366	ῥομφαία
128078	G71366	δίστομος
128079	G73566	ὀξεῖα
128080	G71600	ἐκπορευομένη
128081	G72518	καὶ
128082	G73459	ἡ
128083	G73672	ὄψις
128084	G70838	αὐτοῦ
128085	G75452	ὡς
128086	G73459	ὁ
128087	G72236	ἥλιος
128088	G75163	φαίνει
128089	G71713	ἐν
128090	G73459	τῇ
128091	G71411	δυνάμει
128092	G70838	αὐτοῦ
128093	G72518	Καὶ
128094	G73626	ὅτε
128095	G73583	εἶδον
128096	G70838	αὐτόν
128097	G73971	ἔπεσα
128098	G74182	πρὸς
128099	G73459	τοὺς
128100	G74098	πόδας
128101	G70838	αὐτοῦ
128102	G75452	ὡς
128103	G73372	νεκρός
128104	G72518	καὶ
128105	G74944	ἔθηκεν
128106	G73459	τὴν
128107	G71185	δεξιὰν
128108	G70838	αὐτοῦ
128109	G71902	ἐπ’
128110	G71476	ἐμὲ
128111	G72989	λέγων
128112	G73244	Μὴ
128113	G75243	φοβοῦ
128114	G71476	ἐγώ
128115	G71503	εἰμι
128116	G73459	ὁ
128117	G74278	πρῶτος
128118	G72518	καὶ
128119	G73459	ὁ
128120	G72065	ἔσχατος
128121	G72518	καὶ
128122	G73459	ὁ
128123	G72188	ζῶν
128124	G72518	καὶ
128125	G71093	ἐγενόμην
128126	G73372	νεκρὸς
128127	G72518	καὶ
128128	G72384	ἰδοὺ
128129	G72188	ζῶν
128130	G71503	εἰμι
128131	G71511	εἰς
128132	G73459	τοὺς
128133	G70166	αἰῶνας
128134	G73459	τῶν
128135	G70166	αἰώνων
128136	G72518	καὶ
128137	G72182	ἔχω
128138	G73459	τὰς
128139	G72791	κλεῖς
128140	G73459	τοῦ
128141	G72273	θανάτου
128142	G72518	καὶ
128143	G73459	τοῦ
128144	G70087	ᾅδου
128145	G71122	γράψον
128146	G73640	οὖν
128147	G73613	ἃ
128148	G73583	εἶδες
128149	G72518	καὶ
128150	G73613	ἃ
128151	G71503	εἰσὶν
128152	G72518	καὶ
128153	G73613	ἃ
128154	G73176	μέλλει
128155	G71093	γίνεσθαι
128156	G73208	μετὰ
128157	G73651	ταῦτα
128158	G73459	τὸ
128159	G73338	μυστήριον
128160	G73459	τῶν
128161	G72026	ἑπτὰ
128162	G70784	ἀστέρων
128163	G73613	οὓς
128164	G73583	εἶδες
128165	G71902	ἐπὶ
128166	G73459	τῆς
128167	G71185	δεξιᾶς
128168	G71476	μου
128169	G72518	καὶ
128170	G73459	τὰς
128171	G72026	ἑπτὰ
